raterID;attractiveness;targetID;sex;ethnicity;zAge;zHeight;zBMI;sqzAge;sqzHeight;sqzBMI;zWCptsPB;zAttractiveness;zMouthCurv;zfWHR;meanAthlAttr
R154;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R157;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R160;2;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.9179;1.9;0.85;-0.3806
R161;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R162;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R163;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R164;1;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-1.6642;1.9;0.85;-0.3806
R166;3;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;-0.1716;1.9;0.85;-0.3806
R167;4;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;0.5746;1.9;0.85;-0.3806
R168;4;M01;male;Cauc;-1.05;0.46;-0.1;1.1;0.22;0.01;-0.94;0.5746;1.9;0.85;-0.3806
R128;2;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.9179;0.35;0.6;0.0149
R129;1;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-1.6642;0.35;0.6;0.0149
R133;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R134;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R135;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R136;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R139;5;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;1.3209;0.35;0.6;0.0149
R140;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R142;5;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;1.3209;0.35;0.6;0.0149
R144;1;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-1.6642;0.35;0.6;0.0149
R145;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R147;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R148;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R151;2;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.9179;0.35;0.6;0.0149
R154;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R157;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R160;1;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-1.6642;0.35;0.6;0.0149
R161;2;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.9179;0.35;0.6;0.0149
R162;3;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;-0.1716;0.35;0.6;0.0149
R163;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R164;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R166;5;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;1.3209;0.35;0.6;0.0149
R167;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R168;4;M02;male;Cauc;-0.2;-1.17;-0.45;0.04;1.36;0.2;0.6;0.5746;0.35;0.6;0.0149
R128;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R129;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R132;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R133;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R134;4;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;0.5746;0.27;-0.51;-0.291
R135;4;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;0.5746;0.27;-0.51;-0.291
R136;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R139;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R140;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R142;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R144;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R145;4;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;0.5746;0.27;-0.51;-0.291
R147;4;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;0.5746;0.27;-0.51;-0.291
R148;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R151;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R154;5;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;1.3209;0.27;-0.51;-0.291
R157;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R160;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R161;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R162;3;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.1716;0.27;-0.51;-0.291
R163;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R164;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R166;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R167;2;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;-0.9179;0.27;-0.51;-0.291
R168;4;M03;male;Cauc;-1.4;-1.17;0.18;1.97;1.36;0.03;-0.91;0.5746;0.27;-0.51;-0.291
R128;5;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;1.3209;-0.63;-0.15;-0.3806
R129;1;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-1.6642;-0.63;-0.15;-0.3806
R132;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R133;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R134;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R135;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R136;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R139;4;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;0.5746;-0.63;-0.15;-0.3806
R140;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R142;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R144;1;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-1.6642;-0.63;-0.15;-0.3806
R145;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R147;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R148;4;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;0.5746;-0.63;-0.15;-0.3806
R151;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R154;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R157;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R160;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R161;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R162;2;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.9179;-0.63;-0.15;-0.3806
R163;3;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-0.1716;-0.63;-0.15;-0.3806
R164;1;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;-1.6642;-0.63;-0.15;-0.3806
R166;4;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;0.5746;-0.63;-0.15;-0.3806
R167;6;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;2.0672;-0.63;-0.15;-0.3806
R168;4;M04;male;Cauc;-1.5;-0.35;0.19;2.26;0.12;0.04;0.37;0.5746;-0.63;-0.15;-0.3806
R128;5;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;1.3209;2.54;0.31;-0.3806
R129;1;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-1.6642;2.54;0.31;-0.3806
R132;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R133;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R134;4;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;0.5746;2.54;0.31;-0.3806
R135;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R136;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R139;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R140;1;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-1.6642;2.54;0.31;-0.3806
R142;4;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;0.5746;2.54;0.31;-0.3806
R144;1;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-1.6642;2.54;0.31;-0.3806
R145;4;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;0.5746;2.54;0.31;-0.3806
R147;4;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;0.5746;2.54;0.31;-0.3806
R148;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R151;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R154;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R157;1;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-1.6642;2.54;0.31;-0.3806
R160;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R161;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R162;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R163;2;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.9179;2.54;0.31;-0.3806
R164;1;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-1.6642;2.54;0.31;-0.3806
R166;5;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;1.3209;2.54;0.31;-0.3806
R167;3;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;-0.1716;2.54;0.31;-0.3806
R168;5;M05;male;Cauc;-0.21;1.44;-1.68;0.04;2.08;2.81;-0.96;1.3209;2.54;0.31;-0.3806
R128;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R129;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R132;2;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.9179;-0.5;0.15;0.1567
R133;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R134;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R135;5;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;1.3209;-0.5;0.15;0.1567
R136;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R139;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R140;2;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.9179;-0.5;0.15;0.1567
R142;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R144;2;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.9179;-0.5;0.15;0.1567
R145;2;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.9179;-0.5;0.15;0.1567
R147;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R148;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R151;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R154;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R157;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R160;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R161;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R162;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R163;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R164;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R166;5;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;1.3209;-0.5;0.15;0.1567
R167;4;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;0.5746;-0.5;0.15;0.1567
R168;3;M06;male;Cauc;-0.66;-0.35;-0.4;0.44;0.12;0.16;0.21;-0.1716;-0.5;0.15;0.1567
R128;6;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;2.0672;1.11;0.16;1.1119
R129;2;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;-0.9179;1.11;0.16;1.1119
R132;3;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;-0.1716;1.11;0.16;1.1119
R133;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R134;7;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;2.8134;1.11;0.16;1.1119
R135;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R136;6;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;2.0672;1.11;0.16;1.1119
R139;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R140;4;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;0.5746;1.11;0.16;1.1119
R142;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R144;3;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;-0.1716;1.11;0.16;1.1119
R145;4;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;0.5746;1.11;0.16;1.1119
R147;4;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;0.5746;1.11;0.16;1.1119
R148;4;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;0.5746;1.11;0.16;1.1119
R151;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R154;7;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;2.8134;1.11;0.16;1.1119
R157;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R160;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R161;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R162;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R163;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R164;2;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;-0.9179;1.11;0.16;1.1119
R166;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R167;6;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;2.0672;1.11;0.16;1.1119
R168;5;M07;male;Cauc;0.78;-0.03;0.3;0.61;0;0.09;1.69;1.3209;1.11;0.16;1.1119
R128;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R129;1;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-1.6642;-0.5;-0.18;-0.6493
R132;1;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-1.6642;-0.5;-0.18;-0.6493
R133;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R134;4;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;0.5746;-0.5;-0.18;-0.6493
R135;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R136;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R139;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R140;1;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-1.6642;-0.5;-0.18;-0.6493
R142;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R144;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R145;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R147;4;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;0.5746;-0.5;-0.18;-0.6493
R148;4;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;0.5746;-0.5;-0.18;-0.6493
R151;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R154;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R157;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R160;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R161;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R162;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R163;2;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.9179;-0.5;-0.18;-0.6493
R164;1;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-1.6642;-0.5;-0.18;-0.6493
R166;4;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;0.5746;-0.5;-0.18;-0.6493
R167;1;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-1.6642;-0.5;-0.18;-0.6493
R168;3;M08;male;Cauc;1.68;1.44;0.17;2.81;2.08;0.03;0.4;-0.1716;-0.5;-0.18;-0.6493
R128;5;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;1.3209;NA;NA;-0.0162
R129;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R133;4;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;0.5746;NA;NA;-0.0162
R134;4;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;0.5746;NA;NA;-0.0162
R135;4;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;0.5746;NA;NA;-0.0162
R136;4;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;0.5746;NA;NA;-0.0162
R139;5;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;1.3209;NA;NA;-0.0162
R140;1;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-1.6642;NA;NA;-0.0162
R142;3;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.1716;NA;NA;-0.0162
R144;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R145;3;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.1716;NA;NA;-0.0162
R147;4;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;0.5746;NA;NA;-0.0162
R148;3;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.1716;NA;NA;-0.0162
R151;3;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.1716;NA;NA;-0.0162
R154;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R157;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R160;3;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.1716;NA;NA;-0.0162
R161;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R162;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R163;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R164;2;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;-0.9179;NA;NA;-0.0162
R166;5;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;1.3209;NA;NA;-0.0162
R167;5;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;1.3209;NA;NA;-0.0162
R168;5;M09;male;Cauc;-1.31;1.28;-0.4;1.73;1.63;0.16;-0.93;1.3209;NA;NA;-0.0162
R128;1;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-1.6642;0.29;0.47;-0.2649
R129;3;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-0.1716;0.29;0.47;-0.2649
R133;2;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-0.9179;0.29;0.47;-0.2649
R134;3;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-0.1716;0.29;0.47;-0.2649
R135;3;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-0.1716;0.29;0.47;-0.2649
R136;5;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;1.3209;0.29;0.47;-0.2649
R139;3;M10;male;Cauc;-0.69;0.3;-0.73;0.48;0.09;0.53;0.45;-0.1716;0.29;0.47;-0.2649
