year;pack;name;age;height;weight;caps;position;poscode
2023;ENG;Joe Marler;33;183;120;NA;Prop;PR
2023;JPN;Keita Inagaki;33;186;116;NA;Prop;PR
2023;URY;Gaston Mieres;34;181;80;NA;UtilityBack;SH
2023;IRL;Conor Murray;34;190;93;NA;Scrumhalf;SH
2023;IRL;Peter O'Mahony;34;191;105;NA;Flanker;SR
2023;Scotland;Grant Gilchrist;33;198;118;NA;Lock;SR
2023;ARG;Tomas Cubelli;34;175;79;NA;Scrumhalf;SH
2023;AUS;James Slipper;34;186;117;NA;Prop;PR
2023;TON;Afusipa Taumoepeau;33;184;95;NA;UtilityBack;SH
2023;AUS;Nic White;33;175;78;NA;Scrumhalf;SH
2023;TON;Halaleva Fifita;34;193;116;NA;Lock;SR
2023;TON;George Moala;32;187;95;NA;Centre;CE
2023;ARG;Juan Imhoff;35;186;85;NA;Wing;WI
2023;FRA;Uini Atonio;33;197;146;NA;Prop;PR
2023;Scotland;WP Nel;37;180;114;NA;Prop;PR
2023;RSA;Duane Vermeulen;37;193;108;NA;Number-8;SR
2023;ENG;Jonny May;33;188;90;NA;Back;BB
2023;WAL;Gareth Davies;33;178;88;NA;Scrumhalf;SH
2023;POR;Francisco Fernandes;38;181;115;NA;Prop;PR
2023;POR;Lionel Campergue;35;175;100;NA;Hooker;HK
2023;URY;Andres Vilaseca;32;196;95;NA;Centre;CE
2023;URY;Felipe Berchesi;32;178;80;NA;HalfBack;HB
2023;URY;Agustin Ormaechea;32;176;86;NA;Scrumhalf;SH
2023;ROU;Florin Bardasu;32;173;91;NA;Hooker;HK
2023;ARG;Matias Alemanno;31;198;112;NA;Lock;SR
2023;WSM;Paul Alo-Emile;31;181;130;NA;Prop;PR
2023;FRA;Romain Taofifenua;33;201;136;NA;Lock;SR
2023;WSM;Steven Luatua;32;195;117;NA;Flanker;SR
2023;FIJ;Teti Tela;32;176;90;NA;UtilityBack;SH
2023;RSA;Siya Kolisi;32;186;99;NA;Flanker;SR
2023;ITA;Luca Morisi;32;183;98;NA;Centre;CE
2023;TON;Salesi Piutau;31;186;95;NA;Fullback;FB
2023;GEO;Konstantine Mikautadze;32;200;130;NA;Lock;SR
2023;WAL;George North;31;193;109;NA;Centre;CE
2023;POR;Anthony Alves;34;185;120;NA;Prop;PR
2023;POR;José Lima;31;185;100;NA;Centre;CE
2023;NZL;Codie Taylor;32;183;110;NA;Hooker;HK
2023;NZL;Sam Cane;31;189;106;NA;Flanker;SR
2023;NZL;Beauden Barrett;32;187;92;NA;Fullback;FB
2023;IRL;James Lowe;31;187;101;NA;Wing;WI
2023;JPN;Ryoto Nakamura;32;178;84;NA;Centre;CE
2023;URY;Mateo Sanguinetti;31;185;105;NA;Prop;PR
2023;URY;Rodrigo Silva;30;184;90;NA;Fullback;FB
2023;WSM;Michael Alaalatoa;32;189;128;NA;Prop;PR
2023;AUS;Will Skelton;31;203;140;NA;Lock;SR
2023;WSM;Sa Jordan Taufua;31;182;105;NA;Flanker;SR
2023;WAL;Liam Williams;32;185;87;NA;Fullback;FB
2023;ARG;Jeronimo de la Fuente;32;183;93;NA;Centre;CE
2023;ARG;Matías Moroni;32;184;85;NA;Centre;CE
2023;IRL;Finlay Bealham;32;190;117;NA;Prop;PR
2023;IRL;Tadhg Furlong;30;185;125;NA;Prop;PR
2023;IRL;Iain Henderson;31;199;117;NA;Lock;SR
2023;WAL;Gareth Anscombe;32;183;87;NA;Flyhalf;FH
2023;NZL;Brodie Retallick;32;204;120;NA;Lock;SR
2023;WSM;Lima Sopoaga;32;175;91;NA;Centre;CE
2023;TON;Ben Tameifuna;32;188;151;NA;Prop;PR
2023;Scotland;Hamish Watson;32;185;102;NA;Flanker;SR
2023;RSA;Mbongeni Mbonambi;32;177;98;NA;Hooker;HK
2023;RSA;Eben Etzebeth;31;204;119;NA;Lock;SR
2023;ENG;Elliot Daly;31;184;94;NA;Back;BB
2023;ENG;Owen Farrell;32;188;92;NA;Back;BB
2023;ENG;George Ford;30;178;84;NA;UtilityBack;SH
2023;WAL;Henry Thomas;31;85;120;NA;Prop;PR
2023;NZL;Ofa Tuungafasi;31;193;125;NA;Prop;PR
2023;TON;Pita Ahki;31;179;98;NA;Centre;CE
2023;TON;Malakai Fekitoa;31;187;95;NA;Centre;CE
2023;FIJ;Semi Radradra;31;189;89;NA;UtilityBack;SH
2023;POR;Rafael Simões;32;195;110;NA;Flanker;SR
2023;GEO;Shalva Mamukashvili;33;180;100;NA;Hooker;HK
2023;ENG;Manu Tuilagi;32;185;112;NA;Back;BB
2023;ROU;Gheorghe Gajion;30;190;110;NA;Prop;PR
2023;POR;Mike Tadjer;34;185;115;NA;Hooker;HK
2023;GEO;Mikheil Nariashvili;33;186;118;NA;Prop;PR
2023;GEO;Merab Sharikadze;30;185;96;NA;Centre;CE
2023;WSM;Ulupano Junior Seuteni;29;187;103;NA;Centre;CE
2023;TON;Adam Coleman;32;204;122;NA;Lock;SR
2023;WSM;Ben Lam;32;194;114;NA;Wing;WI
2023;WSM;Jordan Lay;30;NA;NA;NA;Prop;PR
2023;WSM;Fritz Lee;35;188;108;NA;Number-8;SR
2023;IRL;Bundee Aki;33;178;99;NA;Centre;CE
2023;RSA;Marvin Orie;30;197;109;NA;Lock;SR
2023;RSA;Pieter-Steph Du Toit;31;200;115;NA;Flanker;SR
2023;RSA;Steven Kitshoff;31;183;120;NA;Prop;PR
2023;ITA;Pietro Ceccarelli;31;184;115;NA;Prop;PR
2023;WAL;Gareth Thomas;30;188;116;NA;Prop;PR
2023;ENG;Kyle Sinckler;30;183;116;NA;Prop;PR
2023;ITA;David Sisi;30;193;117;NA;Lock;SR
2023;FRA;Bastien Chalureau;31;199;112;NA;Lock;SR
2023;FRA;Jonathan Danty;31;182;93;NA;Centre;CE
2023;FRA;Gael Fickou;29;190;100;NA;Centre;CE
2023;ARG;Facundo Isa;30;188;103;NA;Number-8;SR
2023;ITA;Juan Ignacio Brex;31;190;94;NA;Centre;CE
2023;IRL;Tadhg Beirne;31;198;112;NA;Lock;SR
2023;IRL;Jack Conan;31;191;111;NA;Number-8;SR
2023;AUS;Samu Kerevi;30;186;108;NA;Centre;CE
2023;Scotland;George Turner;31;180;105;NA;Hooker;HK
2023;Scotland;Jamie Bhatti;30;185;120;NA;Prop;PR
2023;Scotland;Finn Russell;31;182;87;NA;Flyhalf;FH
2023;IRL;Josh van der Flier;30;187;104;NA;Flanker;SR
2023;CHL;Pablo Casas;31;188;86;NA;Wing;WI
2023;CHL;Francisco Urroz;30;190;95;NA;UtilityBack;SH
2023;JPN;Atsushi Sakate;30;180;100;NA;Hooker;HK
2023;JPN;Yutaka Nagare;31;166;69;NA;Scrumhalf;SH
2023;AUS;Zane Nonggorr;22;187;130;NA;Prop;PR
2023;JPN;Jumpei Ogura;31;NA;NA;NA;Fullback;FB
2023;JPN;Rikiya Matsuda;29;NA;NA;NA;Flyhalf;FH
2023;ENG;Billy Vunipola;30;188;126;NA;Forward;FF
2023;RSA;Handre Pollard;29;189;98;NA;Flyhalf;FH
2023;FIJ;Waisea Nayacalevu;33;195;97;NA;Centre;CE
2023;NAM;Torsten Van Jaarsveld;36;173;102;NA;Hooker;HK
2023;WSM;Charlie Faumuina;36;184;130;NA;Prop;PR
2023;RSA;Frans Malherbe;32;190;123;NA;Prop;PR
2023;IRL;Dave Kilcoyne;34;181;110;NA;Prop;PR
2023;POR;Samuel Marques;34;177;80;NA;Scrumhalf;SH
2023;IRL;Jamison Gibson-Park;31;176;80;NA;Scrumhalf;SH
2023;IRL;Robbie Henshaw;30;192;99;NA;Centre;CE
2023;WSM;Nigel Ah-Wong;33;193;104;NA;Wing;WI
2023;AUS;Matt Philip;29;196;95;NA;Lock;SR
2023;JPN;Kazuki Himeno;29;187;108;NA;Number-8;SR
2023;AUS;Lalakai Foketi;28;186;101;NA;Centre;CE
2023;NZL;Ardie Savea;30;188;103;NA;Number-8;SR
2023;NZL;Scott Barrett;29;197;118;NA;Lock;SR
2023;ITA;Hame Faiva;29;183;102;NA;Hooker;HK
2023;ITA;Simone Ferrari;29;185;120;NA;Prop;PR
2023;NAM;Wian Conradie;29;185;104;NA;Flanker;SR
2023;NAM;Mahepisa Tjeriko;30;195;91;NA;Lock;SR
2023;CHL;Augusto Sarmiento;30;NA;NA;NA;Lock;SR
2023;POR;Tomás Appleton;30;182;95;NA;Centre;CE
2023;URY;Diego Arbelo;29;190;114;NA;Prop;PR
2023;URY;Nicolas Freitas;30;179;92;NA;UtilityBack;SH
2023;ARG;Tomas Lavanini;30;200;118;NA;Lock;SR
2023;RSA;Kwagga Smith;30;181;85;NA;Flanker;SR
2023;RSA;Cheslin Kolbe;29;170;74;NA;Wing;WI
2023;Scotland;Jack Dempsey;29;190;92;NA;Number-8;SR
2023;WSM;Chris Vui;30;198;119;NA;Lock;SR
2023;ARG;Julian Montoya;29;183;110;NA;Hooker;HK
2023;ARG;Guido Petti Pagadizabal;28;193;104;NA;Centre;CE
2023;ARG;Emiliano Boffelli;28;191;91;NA;Wing;WI
2023;Scotland;Ali Price;30;177;88;NA;Scrumhalf;SH
2023;WAL;Nicky Smith;29;183;116;NA;Prop;PR
2023;WAL;Elliot Dee;29;185;106;NA;Hooker;HK
2023;FRA;Cyril Baille;30;182;117;NA;Prop;PR
2023;FRA;Francois Cros;29;191;108;NA;Flanker;SR
2023;FIJ;Mesake Doge;30;178;122;NA;Prop;PR
2023;ROU;Tevita Manumua;30;189;118;NA;Centre;CE
2023;FIJ;Samuel Matavesi;31;182;102;NA;Hooker;HK
2023;RSA;Jesse Kriel;29;186;96;NA;Centre;CE
2023;RSA;Vincent Koch;33;185;118;NA;Prop;PR
2023;IRL;Rob Herring;33;184;108;NA;Hooker;HK
2023;JPN;Pieter Labuschagne;34;189;107;NA;Flanker;SR
2023;RSA;Willie Le Roux;34;186;90;NA;Fullback;FB
2023;RSA;Trevor Nyakane;34;178;120;NA;Prop;PR
2023;WSM;Brian Alainu'u'ese;29;198;120;NA;Lock;SR
2023;WSM;Seilala Lam;34;183;110;NA;Hooker;HK
2023;ARG;Gonzalo Bertranou;29;174;72;NA;Scrumhalf;SH
2023;ITA;Tommaso Allan;30;184;87;NA;Flyhalf;FH
2023;FIJ;Levani Botia;34;178;98;NA;Flanker;SR
2023;FIJ;Peni Ravai;33;NA;NA;NA;Prop;PR
2023;NAM;Johan Deysel;32;184;96;NA;Centre;CE
2023;NAM;Louis van der Westhuizen;28;178;103;NA;Hooker;HK
2023;JPN;Kosuke Horikoshi;28;174;100;NA;Hooker;HK
2023;TON;Paula Ngauamo;33;185;122;NA;Hooker;HK
2023;JPN;Jiwon Gu;29;NA;NA;NA;Prop;PR
2023;NAM;Jason Benade;28;188;125;NA;Prop;PR
2023;NAM;Johan Retief;28;190;110;NA;Flanker;SR
2023;NZL;Shannon Frizell;29;188;114;NA;Flanker;SR
2023;URY;German Kessler;29;184;105;NA;Hooker;HK
2023;URY;Ignacio Dotti;29;193;103;NA;Lock;SR
2023;URY;Facundo Gattas;28;184;107;NA;Forward;FF
2023;AUS;Andrew Kellaway;28;181;93;NA;Fullback;FB
2023;ARG;Lautaro Bazan Velez;27;174;80;NA;Scrumhalf;SH
2023;ENG;Maro Itoje;28;195;115;NA;Forward;FF
2023;WAL;Nick Tompkins;28;183;87;NA;Centre;CE
2023;ENG;Jack Walker;27;187;96;NA;Hooker;HK
2023;ITA;Paolo Buonfiglio;28;NA;NA;NA;Prop;PR
2023;ITA;Federico Ruzza;29;198;108;NA;Lock;SR
2023;TON;Tau Koloamatangi;28;172;115;NA;Prop;PR
2023;NZL;Anton Lienert-Brown;28;187;101;NA;Centre;CE
2023;NZL;Damian McKenzie;28;171;78;NA;Centre;CE
2023;NZL;Richie Mo'unga;29;179;85;NA;Flyhalf;FH
2023;Scotland;Zander Fagerson;27;188;126;NA;Prop;PR
2023;Scotland;Jamie Ritchie;27;190;108;NA;Flanker;SR
2023;RSA;Andre Esterhuizen;29;191;106;NA;Centre;CE
2023;Scotland;Pierre Schoeman;29;183;116;NA;Prop;PR
2023;WAL;Josh Adams;28;186;95;NA;Wing;WI
2023;WAL;Tomos Williams;28;178;77;NA;Scrumhalf;SH
2023;IRL;Ross Byrne;28;191;91;NA;Flyhalf;FH
2023;IRL;Garry Ringrose;28;187;95;NA;Centre;CE
2023;WSM;Alamanda Motuga;29;184;102;NA;Flanker;SR
2023;JPN;Kotaro Matsushima;30;178;87;NA;Fullback;FB
2023;FIJ;Samu Tawake;27;183;120;NA;Prop;PR
2023;RSA;Damian de Allende;31;189;101;NA;Centre;CE
2023;Scotland;Duhan van der Merwe;28;192;96;NA;Wing;WI
2023;TON;Sonatane Takulua;32;180;95;NA;Scrumhalf;SH
2023;WSM;Sootala Fa'aso'o;29;194;136;NA;Number-8;SR
2023;NZL;David Havili;28;188;84;NA;UtilityBack;SH
2023;IRL;Stuart McCloskey;31;193;110;NA;Centre;CE
2023;JPN;Lomano Lemeki;34;177;92;NA;Wing;WI
2023;WSM;Neria Fomai;31;180;94;NA;Wing;WI
2023;FRA;Sekou Macalou;28;194;102;NA;Flanker;SR
2023;FIJ;Viliame Mata;31;196;103;NA;Number-8;SR
2023;FIJ;Josua Tuisova;29;171;92;NA;Wing;WI
2023;RSA;Cobus Reinach;33;175;84;NA;Scrumhalf;SH
2023;POR;João Belo;28;169;80;NA;Scrumhalf;SH
2023;NAM;Tjiuee Uanivi;32;200;116;NA;Lock;SR
2023;NAM;JC Greyling;32;187;92;NA;Wing;WI
2023;TON;Augustine Pulu;33;180;89;NA;Scrumhalf;SH
2023;JPN;Shinnosuke Kakinaga;31;180;114;NA;Prop;PR
2023;FRA;Charles Ollivon;30;199;114;NA;Flanker;SR
2023;NZL;Rieko Ioane;26;189;105;NA;Centre;CE
2023;GEO;Vasil Lobzhanidze;27;175;75;NA;Scrumhalf;SH
2023;POR;Thibault de Freitas;31;190;110;NA;Number-8;SR
2023;ROU;Taliauli Sikuea;28;189;98;NA;Wing;WI
2023;WSM;Melani Matavao;27;172;80;NA;Scrumhalf;SH
2023;FIJ;Lekima Tagitagivalu;27;190;99;NA;Flanker;SR
2023;FIJ;Eroni Mawi;27;189;116;NA;Prop;PR
2023;TON;Tanginoa Halaifonua;27;187;85;NA;Flanker;SR
2023;TON;Sione Vailanu;28;189;119;NA;Number-8;SR
2023;NAM;Max Katjijeko;28;196;98;NA;Flanker;SR
2023;NAM;Divan Rossouw;27;187;89;NA;Fullback;FB
2023;NAM;Damian Stevens;28;175;70;NA;Scrumhalf;SH
2023;URY;Manuel Diana;27;189;100;NA;Number-8;SR
2023;URY;Eric Dosantos;28;187;95;NA;Flanker;SR
2023;URY;Felipe Etcheverry;27;176;75;NA;Flyhalf;FH
2023;URY;Manuel Leindekar;26;200;110;NA;Lock;SR
2023;POR;Francisco Bruno;28;180;111;NA;Prop;PR
2023;POR;Diogo Hasse Ferreira;27;180;120;NA;Prop;PR
2023;POR;Duarte Diniz;27;180;101;NA;Hooker;HK
2023;GEO;Otari Giorgadze;27;193;111;NA;Number-8;SR
2023;GEO;Giorgi Tsutskiridze;26;187;102;NA;Flanker;SR
2023;GEO;Mikheili Babunashvili;27;195;115;NA;Lock;SR
2023;ENG;Ellis Genge;28;187;113;NA;Prop;PR
2023;ENG;Lewis Ludlam;27;190;110;NA;Forward;FF
2023;ENG;Joe Marchant;27;183;89;NA;Back;BB
2023;Scotland;Sam Skinner;28;196;111;NA;Lock;SR
2023;FRA;Julien Marchand;28;180;107;NA;Hooker;HK
2023;FRA;Anthony Jelonch;27;193;111;NA;Flanker;SR
2023;FRA;Antoine Dupont;26;175;85;NA;Scrumhalf;SH
2023;FRA;Damian Penaud;27;188;98;NA;Wing;WI
2023;FRA;Thomas Ramos;28;178;82;NA;Fullback;FB
2023;Scotland;Scott Cummings;26;198;115;NA;Lock;SR
2023;Scotland;George Horne;28;174;79;NA;Scrumhalf;SH
2023;Scotland;Blair Kinghorn;26;190;95;NA;Fullback;FB
2023;ARG;Juan Cruz Mallia;27;182;87;NA;Fullback;FB
2023;ARG;Eduardo Bello;27;190;114;NA;Prop;PR
2023;WAL;Dillon Lewis;27;183;118;NA;Prop;PR
2023;WAL;Ryan Elias;28;188;110;NA;Hooker;HK
2023;WAL;Adam Beard;27;203;117;NA;Lock;SR
2023;IRL;Jeremy Loughman;28;186;119;NA;Prop;PR
2023;IRL;Andrew Porter;27;184;123;NA;Prop;PR
2023;RSA;Ox Nche;28;173;105;NA;Prop;PR
2023;RSA;RG Snyman;28;206;117;NA;Lock;SR
2023;WSM;Duncan Paia'aua;28;183;92;NA;Wing;WI
2023;NZL;Tyrel Lomax;27;192;127;NA;Prop;PR
2023;WSM;Jonathan Taumateine;27;185;89;NA;Scrumhalf;SH
2023;ITA;Sebastian Negri;29;195;110;NA;Flanker;SR
2023;ITA;Federico Zani;34;178;110;NA;Prop;PR
2023;GEO;Nodar Cheishvili;32;200;115;NA;Lock;SR
2023;AUS;Issak Fines-Leleiwasa;28;172;82;NA;Scrumhalf;SH
2023;ROU;Alexandru Gordas;29;183;117;NA;Prop;PR
2023;NZL;Nepo Laulala;31;184;125;NA;Prop;PR
2023;RSA;Faf de Klerk;32;172;88;NA;Scrumhalf;SH
2023;WAL;Tomas Francis;31;185;135;NA;Prop;PR
2023;TON;Sione Anga'aelangi;34;180;106;NA;Hooker;HK
2023;Scotland;Rory Sutherland;31;180;110;NA;Prop;PR
2023;ENG;Max Malins;26;181;84;NA;Back;BB
2023;ITA;Paolo Odogwu;26;183;105;NA;Centre;CE
2023;ENG;Will Stuart;27;189;124;NA;Prop;PR
2023;WAL;Corey Domachowski;27;183;123;NA;Prop;PR
2023;Scotland;Luke Crosbie;26;196;103;NA;Flanker;SR
2023;Scotland;Darcy Graham;26;177;84;NA;Wing;WI
2023;ITA;Pierre Bruno;27;181;83;NA;Wing;WI
2023;ITA;Marco Manfredi;26;183;108;NA;Hooker;HK
2023;ITA;Giovanni Pettinelli;27;193;100;NA;Flanker;SR
2023;ITA;Marco Riccioni;26;185;125;NA;Prop;PR
2023;IRL;James Ryan;27;210;118;NA;Lock;SR
2023;ARG;Marcos Kremer;26;200;110;NA;Centre;CE
2023;FRA;Peato Mauvaka;26;184;116;NA;Hooker;HK
2023;FRA;Baptiste Couilloud;26;176;82;NA;Scrumhalf;SH
2023;CHL;Tomas Dussaillant;37;NA;NA;NA;Hooker;HK
2023;ENG;Jack Willis;26;190;107;NA;Forward;FF
2023;FRA;Pierre Bourgarit;26;184;108;NA;Hooker;HK
2023;JPN;Naoto Saito;26;165;73;NA;Scrumhalf;SH
2023;WSM;Ed Fidow;30;188;97;NA;Wing;WI
2023;POR;Pedro Bettencourt;28;187;94;NA;Centre;CE
2023;FIJ;Frank Lomani;27;178;79;NA;Scrumhalf;SH
2023;WSM;Alai D'Angelo Leuila;26;175;85;NA;Centre;CE
2023;URY;Tomas Inciarte;26;180;84;NA;Centre;CE
2023;URY;Guillermo Pujadas;26;180;100;NA;Hooker;HK
2023;NAM;Obert Nortje;26;179;102;NA;Hooker;HK
2023;AUS;Robert Leota;26;190;110;NA;Flanker;SR
2023;NZL;Jordie Barrett;26;194;102;NA;Centre;CE
2023;WSM;Ereatara Enari;26;178;85;NA;Scrumhalf;SH
2023;NZL;Luke Jacobson;26;191;107;NA;Flanker;SR
2023;NZL;Dalton Papali'i;26;191;104;NA;Flanker;SR
2023;FIJ;Peni Matawalu;26;175;78;NA;HalfBack;HB
2023;WAL;Johnny Williams;27;189;93;NA;Centre;CE
2023;RSA;Manie Libbok;26;182;80;NA;Flyhalf;FH
2023;GEO;Guram Papidze;26;187;122;NA;Prop;PR
2023;GEO;Gela Aprasidze;25;175;74;NA;Scrumhalf;SH
2023;AUS;Izaia Perese;26;NA;NA;NA;Centre;CE
2023;AUS;Jordan Uelese;26;189;122;NA;Hooker;HK
2023;ROU;Nicholas Onutu;27;182;79;NA;Wing;WI
2023;CHL;Marcelo Torrealba;27;169;79;NA;Scrumhalf;SH
2023;RSA;Franco Mostert;32;198;112;NA;Lock;SR
2023;Scotland;Huw Jones;29;186;102;NA;Centre;CE
2023;TON;Siegfried Fisi'ihoi;36;184;125;NA;Prop;PR
2023;WSM;Taleni Junior Agaese Seu;29;202;119;NA;Lock;SR
2023;RSA;Lukhanyo Am;29;186;93;NA;Wing;WI
2023;ARG;Rodrigo Bruni;30;187;109;NA;Flanker;SR
2023;ROU;Cristian Chirica;26;192;115;NA;Number-8;SR
2023;AUS;Marika Koroibete;31;182;96;NA;Wing;WI
2023;ROU;Fonovai Tangimana;33;187;111;NA;Wing;WI
2023;AUS;Tate McDermott;25;175;80;NA;Scrumhalf;SH
2023;ENG;Tom Curry;25;185;106;NA;Forward;FF
2023;ENG;Ben Earl;25;183;95;NA;Forward;FF
2023;ENG;Alex Mitchell;26;180;89;NA;Scrumhalf;SH
2023;IRL;Caelan Doris;25;193;103;NA;Number-8;SR
2023;IRL;Ronan Kelleher;25;184;104;NA;Hooker;HK
2023;CHL;Franco Velarde;28;NA;NA;NA;Wing;WI
2023;CHL;Vittorio Lastra;27;NA;NA;NA;Prop;PR
2023;POR;Manuel Picão;26;185;98;NA;Flanker;SR
2023;FRA;Cameron Woki;24;197;109;NA;Lock;SR
2023;ENG;Marcus Smith;24;175;83;NA;Back;BB
2023;NAM;Tiaan Swanepoel;27;180;91;NA;Flyhalf;FH
2023;ITA;Michele Lamaro;25;186;102;NA;Flanker;SR
2023;AUS;Blake Schoupp;25;180;110;NA;Prop;PR
2023;JPN;Jone Naikabula;29;177;96;NA;Wing;WI
2023;CHL;Rodrigo Fernandez;27;182;85;NA;HalfBack;HB
2023;NAM;Helarius Kisting;29;175;80;NA;Scrumhalf;SH
2023;NAM;Cliven Loubser;26;176;85;NA;Flyhalf;FH
2023;URY;Santiago Civetta;25;184;93;NA;Flanker;SR
2023;ITA;Niccolo Cannone;25;195;110;NA;Lock;SR
2023;WSM;Sama Malolo;25;183;109;NA;Hooker;HK
2023;Scotland;Sione Tuipulotu;26;178;104;NA;Centre;CE
2023;JPN;Dylan Riley;26;186;101;NA;Centre;CE
2023;AUS;Rob Valetini;25;187;88;NA;Number-8;SR
2023;ARG;Santiago Carreras;25;181;82;NA;Flyhalf;FH
2023;ARG;Mayco Vivas;25;186;122;NA;Prop;PR
2023;FRA;Matthieu Jalibert;24;180;81;NA;Flyhalf;FH
2023;GEO;Guram Gogichashvili;25;183;118;NA;Prop;PR
2023;GEO;Tornike Jalagonia;24;188;97;NA;Number-8;SR
2023;GEO;Tedo Abzhandadze;24;174;74;NA;Flyhalf;FH
2023;WSM;Sam Slade;26;194;111;NA;Lock;SR
2023;NZL;Will Jordan;25;188;91;NA;Wing;WI
2023;NZL;Caleb Clarke;24;188;100;NA;Wing;WI
2023;FIJ;Luke Tagi;26;192;130;NA;Prop;PR
2023;FIJ;Temo Mayanavanua;25;197;120;NA;Lock;SR
2023;FIJ;Vilimoni Botitu;25;170;80;NA;UtilityBack;SH
2023;RSA;Damian Willemse;25;183;86;NA;UtilityBack;SH
2023;FIJ;Meli Derenalagi;24;192;100;NA;Flanker;SR
2023;ITA;Dino Lamb;25;197;118;NA;Lock;SR
2023;NAM;Richard Hardwick;29;188;88;NA;Number-8;SR
2023;POR;Manuel Cardoso Pinto;25;184;85;NA;Fullback;FB
2023;POR;João Granate;26;186;102;NA;Flanker;SR
2023;TON;Siate Tokolahi;31;182;118;NA;Prop;PR
2023;TON;Vaea Fifita;31;196;116;NA;Number-8;SR
2023;ROU;Marius Simionescu;26;187;88;NA;Fullback;FB
2023;NZL;Finlay Christie;28;177;82;NA;HalfBack;HB
2023;ROU;Ovidiu Cojocaru;26;177;103;NA;Hooker;HK
2023;TON;Sam Lousi;32;198;121;NA;Lock;SR
2023;WSM;James Lay;29;178;118;NA;Prop;PR
2023;NAM;Desiderius Sethie;30;178;115;NA;Prop;PR
2023;URY;Ignacio Peculo;24;190;120;NA;Prop;PR
2023;JPN;Shota Fukui;24;186;101;NA;Flanker;SR
2023;CHL;Javier Carrasco;26;178;103;NA;Prop;PR
2023;CHL;Augusto Bohme;26;177;97;NA;Hooker;HK
2023;CHL;Clemente Saavedra;25;191;96;NA;Flanker;SR
2023;CHL;Javier Eissmann;26;200;118;NA;Lock;SR
2023;CHL;Thomas Orchard;26;193;95;NA;Flanker;SR
2023;CHL;Alfonso Escobar;26;182;92;NA;Flanker;SR
2023;CHL;Domingo Saavedra;25;179;80;NA;Centre;CE
2023;CHL;Santiago Videla;25;175;75;NA;UtilityBack;SH
2023;POR;Duarte Torgal;25;192;110;NA;Lock;SR
2023;NAM;Prince Gaoseb;25;186;103;NA;Flanker;SR
2023;NAM;Adriaan Ludick;25;198;112;NA;Lock;SR
2023;NAM;Andre van der Bergh;25;180;92;NA;Flyhalf;FH
2023;URY;Reinaldo Piussi;24;191;130;NA;Prop;PR
2023;AUS;Taniela Tupou;27;NA;NA;NA;Prop;PR
2023;JPN;Asaeli Ai Valu;34;187;115;NA;Prop;PR
2023;Scotland;Chris Harris;32;188;104;NA;Centre;CE
2023;ROU;Adrian Motoc;27;197;114;NA;Lock;SR
2023;FIJ;Simione Kuruvoli;24;173;74;NA;HalfBack;HB
2023;WAL;Taine Basham;23;181;100;NA;Flanker;SR
2023;WAL;Dewi Lake;24;185;110;NA;Hooker;HK
2023;WAL;Tommy Reffell;24;183;102;NA;Flanker;SR
2023;WAL;Rio Dyer;23;187;90;NA;Wing;WI
2023;IRL;Tom O'Toole;25;185;122;NA;Prop;PR
2023;FRA;Jean-Baptiste Gros;24;195;105;NA;Prop;PR
2023;POR;Vincent Pinto;24;188;95;NA;Wing;WI
2023;FRA;Arthur Vincent;24;183;88;NA;Centre;CE
2023;Scotland;Ben White;25;180;88;NA;Scrumhalf;SH
2023;Scotland;Rory Darge;23;185;98;NA;Flanker;SR
2023;Scotland;Cameron Redpath;23;185;93;NA;Centre;CE
2023;GEO;Mikheil Gachechiladze;32;190;101;NA;Flanker;SR
2023;ITA;Alessandro Fusco;23;183;85;NA;UtilityBack;SH
2023;ENG;Ollie Lawrence;24;180;99;NA;Back;BB
2023;JPN;Kanji Shimokawa;24;187;100;NA;Flanker;SR
2023;JPN;Siosaia Fifita;24;187;110;NA;Wing;WI
2023;FIJ;Albert Tuisue;30;188;115;NA;Lock;SR
2023;FRA;Gabin Villière;27;181;95;NA;Wing;WI
2023;Scotland;Kyle Steyn;29;187;102;NA;Wing;WI
2023;URY;Manuel Ardao;25;177;92;NA;Flanker;SR
2023;CHL;Martín Sigren;27;190;90;NA;Flanker;SR
2023;GEO;Giorgi Kveseladze;25;185;96;NA;Centre;CE
2023;GEO;Akaki Tabutsadze;26;180;83;NA;Wing;WI
2023;IRL;Jimmy O'Brien;26;184;88;NA;Wing;WI
2023;URY;Santiago Arata;27;174;78;NA;Scrumhalf;SH
2023;ARG;Santiago Chocobares;24;189;96;NA;Centre;CE
2023;AUS;Josh Kemeny;24;193;110;NA;Flanker;SR
2023;AUS;Matt Faessler;24;183;109;NA;Hooker;HK
2023;AUS;Fraser McReight;24;184;103;NA;Flanker;SR
2023;IRL;Mack Hansen;25;189;93;NA;Wing;WI
2023;AUS;Jordan Petaia;23;191;102;NA;Wing;WI
2023;GEO;Tengiz Peranidze;25;176;73;NA;Scrumhalf;SH
2023;GEO;Demur Tapladze;23;192;91;NA;Centre;CE
2023;NZL;Leicester Fainga'anuku;24;188;108;NA;Wing;WI
2023;CHL;Salvador Lues;23;179;118;NA;Prop;PR
2023;IRL;Dan Sheehan;25;191;107;NA;Hooker;HK
2023;WAL;Aaron Wainwright;26;188;106;NA;Number-8;SR
2023;JPN;Tomoki Osada;23;179;90;NA;Centre;CE
