"isco08";"unit";"geo";"time";"values";"year"
"OC2222_3222";"HAB_P";"CH";"1986-01-01";67751.29;"1986"
"OC2222_3222";"HAB_P";"CZ";"1986-01-01";39175.1;"1986"
"OC2222_3222";"HAB_P";"DK";"1986-01-01";182876.2;"1986"
"OC2222_3222";"HAB_P";"EE";"1986-01-01";24841.77;"1986"
"OC2222_3222";"HAB_P";"FI";"1986-01-01";37258.74;"1986"
"OC2222_3222";"HAB_P";"IE";"1986-01-01";12205.83;"1986"
"OC2222_3222";"HAB_P";"LT";"1986-01-01";57724.41;"1986"
"OC2222_3222";"HAB_P";"NO";"1986-01-01";94712.59;"1986"
"OC2222_3222";"HAB_P";"SE";"1986-01-01";32822.86;"1986"
"OC2222_3222";"HAB_P";"SK";"1986-01-01";29849.64;"1986"
"OC2222_3222";"HAB_P";"TR";"1986-01-01";31847.97;"1986"
"OC2222_3222";"NR";"BE";"1986-01-01";281;"1986"
"OC2222_3222";"NR";"CH";"1986-01-01";96;"1986"
"OC2222_3222";"NR";"CY";"1986-01-01";0;"1986"
"OC2222_3222";"NR";"CZ";"1986-01-01";264;"1986"
"OC2222_3222";"NR";"DK";"1986-01-01";28;"1986"
"OC2222_3222";"NR";"EE";"1986-01-01";62;"1986"
"OC2222_3222";"NR";"FI";"1986-01-01";132;"1986"
"OC2222_3222";"NR";"IE";"1986-01-01";290;"1986"
"OC2222_3222";"NR";"LT";"1986-01-01";62;"1986"
"OC2222_3222";"NR";"NO";"1986-01-01";44;"1986"
"OC2222_3222";"NR";"SE";"1986-01-01";255;"1986"
"OC2222_3222";"NR";"SK";"1986-01-01";174;"1986"
"OC2222_3222";"NR";"TR";"1986-01-01";1609;"1986"
"OC2222_3222";"P_HTHAB";"BE";"1986-01-01";2.85;"1986"
"OC2222_3222";"P_HTHAB";"CH";"1986-01-01";1.48;"1986"
"OC2222_3222";"P_HTHAB";"CY";"1986-01-01";0;"1986"
"OC2222_3222";"P_HTHAB";"CZ";"1986-01-01";2.55;"1986"
"OC2222_3222";"P_HTHAB";"DK";"1986-01-01";0.55;"1986"
"OC2222_3222";"P_HTHAB";"EE";"1986-01-01";4.03;"1986"
"OC2222_3222";"P_HTHAB";"FI";"1986-01-01";2.68;"1986"
"OC2222_3222";"P_HTHAB";"IE";"1986-01-01";8.19;"1986"
"OC2222_3222";"P_HTHAB";"LT";"1986-01-01";1.73;"1986"
"OC2222_3222";"P_HTHAB";"NO";"1986-01-01";1.06;"1986"
"OC2222_3222";"P_HTHAB";"SE";"1986-01-01";3.05;"1986"
"OC2222_3222";"P_HTHAB";"SK";"1986-01-01";3.35;"1986"
"OC2222_3222";"P_HTHAB";"TR";"1986-01-01";3.14;"1986"
"OC2261";"HAB_P";"CH";"1986-01-01";46128.54;"1986"
"OC2261";"HAB_P";"CZ";"1986-01-01";141674.34;"1986"
"OC2261";"HAB_P";"DK";"1986-01-01";26531.26;"1986"
"OC2261";"HAB_P";"EE";"1986-01-01";42783.06;"1986"
"OC2261";"HAB_P";"FI";"1986-01-01";28265.25;"1986"
"OC2261";"HAB_P";"HR";"1986-01-01";52460.52;"1986"
"OC2261";"HAB_P";"HU";"1986-01-01";76478.87;"1986"
"OC2261";"HAB_P";"IE";"1986-01-01";48488.9;"1986"
"OC2261";"HAB_P";"IS";"1986-01-01";40530;"1986"
"OC2261";"HAB_P";"IT";"1986-01-01";121712.16;"1986"
"OC2261";"HAB_P";"LT";"1986-01-01";67526.67;"1986"
"OC2261";"HAB_P";"LV";"1986-01-01";41268.13;"1986"
"OC2261";"HAB_P";"MK";"1986-01-01";18725.36;"1986"
"OC2261";"HAB_P";"NO";"1986-01-01";62199.31;"1986"
"OC2261";"HAB_P";"PL";"1986-01-01";62740.57;"1986"
"OC2261";"HAB_P";"PT";"1986-01-01";167212.23;"1986"
"OC2261";"HAB_P";"SE";"1986-01-01";26999.45;"1986"
"OC2261";"HAB_P";"SI";"1986-01-01";59574.67;"1986"
"OC2261";"HAB_P";"SK";"1986-01-01";129845.94;"1986"
"OC2261";"HAB_P";"TR";"1986-01-01";98355.82;"1986"
"OC2261";"NR";"CH";"1986-01-01";141;"1986"
"OC2261";"NR";"CY";"1986-01-01";0;"1986"
"OC2261";"NR";"CZ";"1986-01-01";73;"1986"
"OC2261";"NR";"DK";"1986-01-01";193;"1986"
"OC2261";"NR";"EE";"1986-01-01";36;"1986"
"OC2261";"NR";"FI";"1986-01-01";174;"1986"
"OC2261";"NR";"HR";"1986-01-01";90;"1986"
"OC2261";"NR";"HU";"1986-01-01";139;"1986"
"OC2261";"NR";"IE";"1986-01-01";73;"1986"
"OC2261";"NR";"IS";"1986-01-01";6;"1986"
"OC2261";"NR";"IT";"1986-01-01";465;"1986"
"OC2261";"NR";"LT";"1986-01-01";53;"1986"
"OC2261";"NR";"LV";"1986-01-01";63;"1986"
"OC2261";"NR";"MK";"1986-01-01";109;"1986"
"OC2261";"NR";"NO";"1986-01-01";67;"1986"
"OC2261";"NR";"PL";"1986-01-01";597;"1986"
"OC2261";"NR";"PT";"1986-01-01";60;"1986"
"OC2261";"NR";"SE";"1986-01-01";310;"1986"
"OC2261";"NR";"SI";"1986-01-01";33;"1986"
"OC2261";"NR";"SK";"1986-01-01";40;"1986"
"OC2261";"NR";"TR";"1986-01-01";521;"1986"
"OC2261";"P_HTHAB";"CH";"1986-01-01";2.17;"1986"
"OC2261";"P_HTHAB";"CY";"1986-01-01";0;"1986"
"OC2261";"P_HTHAB";"CZ";"1986-01-01";0.71;"1986"
"OC2261";"P_HTHAB";"DK";"1986-01-01";3.77;"1986"
"OC2261";"P_HTHAB";"EE";"1986-01-01";2.34;"1986"
"OC2261";"P_HTHAB";"FI";"1986-01-01";3.54;"1986"
"OC2261";"P_HTHAB";"HR";"1986-01-01";1.91;"1986"
"OC2261";"P_HTHAB";"HU";"1986-01-01";1.31;"1986"
"OC2261";"P_HTHAB";"IE";"1986-01-01";2.06;"1986"
"OC2261";"P_HTHAB";"IS";"1986-01-01";2.47;"1986"
"OC2261";"P_HTHAB";"IT";"1986-01-01";0.82;"1986"
"OC2261";"P_HTHAB";"LT";"1986-01-01";1.48;"1986"
"OC2261";"P_HTHAB";"LV";"1986-01-01";2.42;"1986"
"OC2261";"P_HTHAB";"MK";"1986-01-01";5.34;"1986"
"OC2261";"P_HTHAB";"NO";"1986-01-01";1.61;"1986"
"OC2261";"P_HTHAB";"PL";"1986-01-01";1.59;"1986"
"OC2261";"P_HTHAB";"PT";"1986-01-01";0.6;"1986"
"OC2261";"P_HTHAB";"SE";"1986-01-01";3.7;"1986"
"OC2261";"P_HTHAB";"SI";"1986-01-01";1.68;"1986"
"OC2261";"P_HTHAB";"SK";"1986-01-01";0.77;"1986"
"OC2261";"P_HTHAB";"TR";"1986-01-01";1.02;"1986"
"OC2262";"HAB_P";"AT";"1986-01-01";57346.92;"1986"
"OC2262";"HAB_P";"CH";"1986-01-01";34968.41;"1986"
"OC2262";"HAB_P";"CZ";"1986-01-01";57777.8;"1986"
"OC2262";"HAB_P";"DK";"1986-01-01";51205.34;"1986"
"OC2262";"HAB_P";"EE";"1986-01-01";26555;"1986"
"OC2262";"HAB_P";"ES";"1986-01-01";17194.57;"1986"
"OC2262";"HAB_P";"FI";"1986-01-01";24227.36;"1986"
"OC2262";"HAB_P";"HR";"1986-01-01";48674.71;"1986"
"OC2262";"HAB_P";"HU";"1986-01-01";58090.51;"1986"
"OC2262";"HAB_P";"IE";"1986-01-01";72238.57;"1986"
"OC2262";"HAB_P";"IS";"1986-01-01";27020;"1986"
"OC2262";"HAB_P";"IT";"1986-01-01";25165.03;"1986"
"OC2262";"HAB_P";"LT";"1986-01-01";42104.86;"1986"
"OC2262";"HAB_P";"MK";"1986-01-01";45356.98;"1986"
"OC2262";"HAB_P";"MT";"1986-01-01";8344.4;"1986"
"OC2262";"HAB_P";"NO";"1986-01-01";143701.86;"1986"
"OC2262";"HAB_P";"PL";"1986-01-01";74023.95;"1986"
"OC2262";"HAB_P";"PT";"1986-01-01";82235.52;"1986"
"OC2262";"HAB_P";"SE";"1986-01-01";29163.17;"1986"
"OC2262";"HAB_P";"SI";"1986-01-01";33321.42;"1986"
"OC2262";"HAB_P";"SK";"1986-01-01";40896.36;"1986"
"OC2262";"HAB_P";"TR";"1986-01-01";69154.36;"1986"
"OC2262";"NR";"AT";"1986-01-01";132;"1986"
"OC2262";"NR";"CH";"1986-01-01";186;"1986"
"OC2262";"NR";"CY";"1986-01-01";0;"1986"
"OC2262";"NR";"CZ";"1986-01-01";179;"1986"
"OC2262";"NR";"DK";"1986-01-01";100;"1986"
"OC2262";"NR";"EE";"1986-01-01";58;"1986"
"OC2262";"NR";"ES";"1986-01-01";2244;"1986"
"OC2262";"NR";"FI";"1986-01-01";203;"1986"
"OC2262";"NR";"HR";"1986-01-01";97;"1986"
"OC2262";"NR";"HU";"1986-01-01";183;"1986"
"OC2262";"NR";"IE";"1986-01-01";49;"1986"
"OC2262";"NR";"IS";"1986-01-01";9;"1986"
"OC2262";"NR";"IT";"1986-01-01";2249;"1986"
"OC2262";"NR";"LT";"1986-01-01";85;"1986"
"OC2262";"NR";"MK";"1986-01-01";45;"1986"
"OC2262";"NR";"MT";"1986-01-01";41;"1986"
"OC2262";"NR";"NO";"1986-01-01";29;"1986"
"OC2262";"NR";"PL";"1986-01-01";506;"1986"
"OC2262";"NR";"PT";"1986-01-01";122;"1986"
"OC2262";"NR";"SE";"1986-01-01";287;"1986"
"OC2262";"NR";"SI";"1986-01-01";59;"1986"
"OC2262";"NR";"SK";"1986-01-01";127;"1986"
"OC2262";"NR";"TR";"1986-01-01";741;"1986"
"OC2262";"P_HTHAB";"AT";"1986-01-01";1.74;"1986"
"OC2262";"P_HTHAB";"CH";"1986-01-01";2.86;"1986"
"OC2262";"P_HTHAB";"CY";"1986-01-01";0;"1986"
"OC2262";"P_HTHAB";"CZ";"1986-01-01";1.73;"1986"
"OC2262";"P_HTHAB";"DK";"1986-01-01";1.95;"1986"
"OC2262";"P_HTHAB";"EE";"1986-01-01";3.77;"1986"
"OC2262";"P_HTHAB";"ES";"1986-01-01";5.82;"1986"
"OC2262";"P_HTHAB";"FI";"1986-01-01";4.13;"1986"
"OC2262";"P_HTHAB";"HR";"1986-01-01";2.05;"1986"
"OC2262";"P_HTHAB";"HU";"1986-01-01";1.72;"1986"
"OC2262";"P_HTHAB";"IE";"1986-01-01";1.38;"1986"
"OC2262";"P_HTHAB";"IS";"1986-01-01";3.7;"1986"
"OC2262";"P_HTHAB";"IT";"1986-01-01";3.97;"1986"
"OC2262";"P_HTHAB";"LT";"1986-01-01";2.38;"1986"
"OC2262";"P_HTHAB";"MK";"1986-01-01";2.2;"1986"
"OC2262";"P_HTHAB";"MT";"1986-01-01";11.98;"1986"
"OC2262";"P_HTHAB";"NO";"1986-01-01";0.7;"1986"
"OC2262";"P_HTHAB";"PL";"1986-01-01";1.35;"1986"
"OC2262";"P_HTHAB";"PT";"1986-01-01";1.22;"1986"
"OC2262";"P_HTHAB";"SE";"1986-01-01";3.43;"1986"
"OC2262";"P_HTHAB";"SI";"1986-01-01";3;"1986"
"OC2262";"P_HTHAB";"SK";"1986-01-01";2.45;"1986"
"OC2262";"P_HTHAB";"TR";"1986-01-01";1.45;"1986"
"OC3221";"NR";"AT";"1986-01-01";0;"1986"
"OC3221";"NR";"EE";"1986-01-01";0;"1986"
"OC3221";"NR";"ES";"1986-01-01";0;"1986"
"OC3221";"NR";"IE";"1986-01-01";0;"1986"
"OC3221";"NR";"LT";"1986-01-01";0;"1986"
"OC3221";"NR";"LU";"1986-01-01";0;"1986"
"OC3221";"NR";"LV";"1986-01-01";0;"1986"
"OC3221";"NR";"MT";"1986-01-01";0;"1986"
"OC3221";"NR";"NO";"1986-01-01";0;"1986"
"OC3221";"NR";"PL";"1986-01-01";0;"1986"
"OC3221";"NR";"TR";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"AT";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"EE";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"ES";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"IE";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"LT";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"LU";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"LV";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"MT";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"NO";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"PL";"1986-01-01";0;"1986"
"OC3221";"P_HTHAB";"TR";"1986-01-01";0;"1986"
"OC221";"HAB_P";"AT";"1985-01-01";4492.27;"1985"
"OC221";"HAB_P";"CH";"1985-01-01";7118.11;"1985"
"OC221";"HAB_P";"CZ";"1985-01-01";7357.38;"1985"
"OC221";"HAB_P";"DK";"1985-01-01";8908.87;"1985"
"OC221";"HAB_P";"EE";"1985-01-01";5925.51;"1985"
"OC221";"HAB_P";"EL";"1985-01-01";11701.18;"1985"
"OC221";"HAB_P";"ES";"1985-01-01";4896.83;"1985"
"OC221";"HAB_P";"FI";"1985-01-01";11589.14;"1985"
"OC221";"HAB_P";"HR";"1985-01-01";9653.83;"1985"
"OC221";"HAB_P";"HU";"1985-01-01";10659.37;"1985"
"OC221";"HAB_P";"IE";"1985-01-01";8041.09;"1985"
"OC221";"HAB_P";"IS";"1985-01-01";4642.39;"1985"
"OC221";"HAB_P";"IT";"1985-01-01";4327.02;"1985"
"OC221";"HAB_P";"LT";"1985-01-01";8224;"1985"
"OC221";"HAB_P";"LV";"1985-01-01";7474.99;"1985"
"OC221";"HAB_P";"MK";"1985-01-01";6485.34;"1985"
"OC221";"HAB_P";"NL";"1985-01-01";9885.15;"1985"
"OC221";"HAB_P";"NO";"1985-01-01";12976.61;"1985"
"OC221";"HAB_P";"PL";"1985-01-01";10293.83;"1985"
"OC221";"HAB_P";"PT";"1985-01-01";11723.52;"1985"
"OC221";"HAB_P";"SE";"1985-01-01";9664.8;"1985"
"OC221";"HAB_P";"SI";"1985-01-01";22317.71;"1985"
"OC221";"HAB_P";"SK";"1985-01-01";11172.66;"1985"
"OC221";"HAB_P";"TR";"1985-01-01";23177.48;"1985"
"OC221";"NR";"AT";"1985-01-01";1684;"1985"
"OC221";"NR";"CH";"1985-01-01";909;"1985"
"OC221";"NR";"CY";"1985-01-01";0;"1985"
"OC221";"NR";"CZ";"1985-01-01";1405;"1985"
"OC221";"NR";"DK";"1985-01-01";574;"1985"
"OC221";"NR";"EE";"1985-01-01";258;"1985"
"OC221";"NR";"EL";"1985-01-01";849;"1985"
"OC221";"NR";"ES";"1985-01-01";7856;"1985"
"OC221";"NR";"FI";"1985-01-01";423;"1985"
"OC221";"NR";"FR";"1985-01-01";8505;"1985"
"OC221";"NR";"HR";"1985-01-01";487;"1985"
"OC221";"NR";"HU";"1985-01-01";999;"1985"
"OC221";"NR";"IE";"1985-01-01";440;"1985"
"OC221";"NR";"IS";"1985-01-01";52;"1985"
"OC221";"NR";"IT";"1985-01-01";13079;"1985"
"OC221";"NR";"LT";"1985-01-01";431;"1985"
"OC221";"NR";"LV";"1985-01-01";345;"1985"
"OC221";"NR";"MK";"1985-01-01";311;"1985"
"OC221";"NR";"NL";"1985-01-01";1466;"1985"
"OC221";"NR";"NO";"1985-01-01";320;"1985"
"OC221";"NR";"PL";"1985-01-01";3614;"1985"
"OC221";"NR";"PT";"1985-01-01";855;"1985"
"OC221";"NR";"SE";"1985-01-01";864;"1985"
"OC221";"NR";"SI";"1985-01-01";87;"1985"
"OC221";"NR";"SK";"1985-01-01";462;"1985"
"OC221";"NR";"TR";"1985-01-01";2165;"1985"
"OC221";"P_HTHAB";"AT";"1985-01-01";22.26;"1985"
"OC221";"P_HTHAB";"CH";"1985-01-01";14.05;"1985"
"OC221";"P_HTHAB";"CY";"1985-01-01";0;"1985"
"OC221";"P_HTHAB";"CZ";"1985-01-01";13.59;"1985"
"OC221";"P_HTHAB";"DK";"1985-01-01";11.22;"1985"
"OC221";"P_HTHAB";"EE";"1985-01-01";16.88;"1985"
"OC221";"P_HTHAB";"EL";"1985-01-01";8.55;"1985"
"OC221";"P_HTHAB";"ES";"1985-01-01";20.42;"1985"
"OC221";"P_HTHAB";"FI";"1985-01-01";8.63;"1985"
"OC221";"P_HTHAB";"HR";"1985-01-01";10.36;"1985"
"OC221";"P_HTHAB";"HU";"1985-01-01";9.38;"1985"
"OC221";"P_HTHAB";"IE";"1985-01-01";12.44;"1985"
"OC221";"P_HTHAB";"IS";"1985-01-01";21.54;"1985"
"OC221";"P_HTHAB";"IT";"1985-01-01";23.11;"1985"
"OC221";"P_HTHAB";"LT";"1985-01-01";12.16;"1985"
"OC221";"P_HTHAB";"LV";"1985-01-01";13.38;"1985"
"OC221";"P_HTHAB";"MK";"1985-01-01";15.42;"1985"
"OC221";"P_HTHAB";"NL";"1985-01-01";10.12;"1985"
"OC221";"P_HTHAB";"NO";"1985-01-01";7.71;"1985"
"OC221";"P_HTHAB";"PL";"1985-01-01";9.71;"1985"
"OC221";"P_HTHAB";"PT";"1985-01-01";8.53;"1985"
"OC221";"P_HTHAB";"SE";"1985-01-01";10.35;"1985"
"OC221";"P_HTHAB";"SI";"1985-01-01";4.48;"1985"
"OC221";"P_HTHAB";"SK";"1985-01-01";8.95;"1985"
"OC221";"P_HTHAB";"TR";"1985-01-01";4.31;"1985"
"OC2221";"HAB_P";"AT";"1985-01-01";3759.93;"1985"
"OC2221";"HAB_P";"DK";"1985-01-01";2747.82;"1985"
"OC2221";"HAB_P";"EE";"1985-01-01";3273.62;"1985"
"OC2221";"HAB_P";"EL";"1985-01-01";21091.93;"1985"
"OC2221";"HAB_P";"ES";"1985-01-01";7796.82;"1985"
"OC2221";"HAB_P";"IE";"1985-01-01";1873.98;"1985"
"OC2221";"HAB_P";"IS";"1985-01-01";3550.07;"1985"
"OC2221";"HAB_P";"LT";"1985-01-01";2171.9;"1985"
"OC2221";"HAB_P";"LU";"1985-01-01";5556.15;"1985"
"OC2221";"HAB_P";"LV";"1985-01-01";1983.75;"1985"
"OC2221";"HAB_P";"NO";"1985-01-01";2206.44;"1985"
"OC2221";"HAB_P";"PL";"1985-01-01";122778.5;"1985"
"OC2221";"HAB_P";"SE";"1985-01-01";2667.85;"1985"
"OC2221";"HAB_P";"SI";"1985-01-01";10327.88;"1985"
"OC2221";"HAB_P";"TR";"1985-01-01";61873.31;"1985"
"OC2221";"NR";"AT";"1985-01-01";2012;"1985"
"OC2221";"NR";"DK";"1985-01-01";1861;"1985"
"OC2221";"NR";"EE";"1985-01-01";467;"1985"
"OC2221";"NR";"EL";"1985-01-01";471;"1985"
"OC2221";"NR";"ES";"1985-01-01";4934;"1985"
"OC2221";"NR";"FR";"1985-01-01";16184;"1985"
"OC2221";"NR";"IE";"1985-01-01";1888;"1985"
"OC2221";"NR";"IS";"1985-01-01";68;"1985"
"OC2221";"NR";"LT";"1985-01-01";1632;"1985"
"OC2221";"NR";"LU";"1985-01-01";66;"1985"
"OC2221";"NR";"LV";"1985-01-01";1300;"1985"
"OC2221";"NR";"NO";"1985-01-01";1882;"1985"
"OC2221";"NR";"PL";"1985-01-01";303;"1985"
"OC2221";"NR";"SE";"1985-01-01";3130;"1985"
"OC2221";"NR";"SI";"1985-01-01";188;"1985"
"OC2221";"NR";"TR";"1985-01-01";811;"1985"
"OC2221";"P_HTHAB";"AT";"1985-01-01";26.6;"1985"
"OC2221";"P_HTHAB";"DK";"1985-01-01";36.39;"1985"
"OC2221";"P_HTHAB";"EE";"1985-01-01";30.55;"1985"
"OC2221";"P_HTHAB";"EL";"1985-01-01";4.74;"1985"
"OC2221";"P_HTHAB";"ES";"1985-01-01";12.83;"1985"
"OC2221";"P_HTHAB";"IE";"1985-01-01";53.36;"1985"
"OC2221";"P_HTHAB";"IS";"1985-01-01";28.17;"1985"
"OC2221";"P_HTHAB";"LT";"1985-01-01";46.04;"1985"
"OC2221";"P_HTHAB";"LU";"1985-01-01";18;"1985"
"OC2221";"P_HTHAB";"LV";"1985-01-01";50.41;"1985"
"OC2221";"P_HTHAB";"NO";"1985-01-01";45.32;"1985"
"OC2221";"P_HTHAB";"PL";"1985-01-01";0.81;"1985"
"OC2221";"P_HTHAB";"SE";"1985-01-01";37.48;"1985"
"OC2221";"P_HTHAB";"SI";"1985-01-01";9.68;"1985"
"OC2221";"P_HTHAB";"TR";"1985-01-01";1.62;"1985"
"OC2221_3221";"HAB_P";"AT";"1985-01-01";3759.93;"1985"
"OC2221_3221";"HAB_P";"CH";"1985-01-01";2024.52;"1985"
"OC2221_3221";"HAB_P";"CZ";"1985-01-01";2448.39;"1985"
"OC2221_3221";"HAB_P";"DK";"1985-01-01";2747.82;"1985"
"OC2221_3221";"HAB_P";"EE";"1985-01-01";3273.62;"1985"
"OC2221_3221";"HAB_P";"ES";"1985-01-01";7796.82;"1985"
"OC2221_3221";"HAB_P";"FI";"1985-01-01";1168.3;"1985"
"OC2221_3221";"HAB_P";"HU";"1985-01-01";1280.82;"1985"
"OC2221_3221";"HAB_P";"IE";"1985-01-01";1873.98;"1985"
"OC2221_3221";"HAB_P";"LT";"1985-01-01";2171.9;"1985"
"OC2221_3221";"HAB_P";"LU";"1985-01-01";5556.15;"1985"
"OC2221_3221";"HAB_P";"LV";"1985-01-01";1983.75;"1985"
"OC2221_3221";"HAB_P";"NL";"1985-01-01";1804.46;"1985"
"OC2221_3221";"HAB_P";"NO";"1985-01-01";2206.44;"1985"
"OC2221_3221";"HAB_P";"PL";"1985-01-01";122778.5;"1985"
"OC2221_3221";"HAB_P";"SK";"1985-01-01";2210.61;"1985"
"OC2221_3221";"HAB_P";"TR";"1985-01-01";61873.31;"1985"
"OC2221_3221";"NR";"AT";"1985-01-01";2012;"1985"
"OC2221_3221";"NR";"CH";"1985-01-01";3196;"1985"
"OC2221_3221";"NR";"CZ";"1985-01-01";4222;"1985"
"OC2221_3221";"NR";"DK";"1985-01-01";1861;"1985"
"OC2221_3221";"NR";"EE";"1985-01-01";467;"1985"
"OC2221_3221";"NR";"ES";"1985-01-01";4934;"1985"
"OC2221_3221";"NR";"FI";"1985-01-01";4196;"1985"
"OC2221_3221";"NR";"FR";"1985-01-01";16184;"1985"
"OC2221_3221";"NR";"HU";"1985-01-01";8314;"1985"
"OC2221_3221";"NR";"IE";"1985-01-01";1888;"1985"
"OC2221_3221";"NR";"LT";"1985-01-01";1632;"1985"
"OC2221_3221";"NR";"LU";"1985-01-01";66;"1985"
"OC2221_3221";"NR";"LV";"1985-01-01";1300;"1985"
"OC2221_3221";"NR";"NL";"1985-01-01";8031;"1985"
"OC2221_3221";"NR";"NO";"1985-01-01";1882;"1985"
"OC2221_3221";"NR";"PL";"1985-01-01";303;"1985"
"OC2221_3221";"NR";"SK";"1985-01-01";2335;"1985"
"OC2221_3221";"NR";"TR";"1985-01-01";811;"1985"
"OC2221_3221";"P_HTHAB";"AT";"1985-01-01";26.6;"1985"
"OC2221_3221";"P_HTHAB";"CH";"1985-01-01";49.39;"1985"
"OC2221_3221";"P_HTHAB";"CZ";"1985-01-01";40.84;"1985"
"OC2221_3221";"P_HTHAB";"DK";"1985-01-01";36.39;"1985"
"OC2221_3221";"P_HTHAB";"EE";"1985-01-01";30.55;"1985"
"OC2221_3221";"P_HTHAB";"ES";"1985-01-01";12.83;"1985"
"OC2221_3221";"P_HTHAB";"FI";"1985-01-01";85.59;"1985"
"OC2221_3221";"P_HTHAB";"HU";"1985-01-01";78.08;"1985"
"OC2221_3221";"P_HTHAB";"IE";"1985-01-01";53.36;"1985"
"OC2221_3221";"P_HTHAB";"LT";"1985-01-01";46.04;"1985"
"OC2221_3221";"P_HTHAB";"LU";"1985-01-01";18;"1985"
"OC2221_3221";"P_HTHAB";"LV";"1985-01-01";50.41;"1985"
"OC2221_3221";"P_HTHAB";"NL";"1985-01-01";55.42;"1985"
"OC2221_3221";"P_HTHAB";"NO";"1985-01-01";45.32;"1985"
"OC2221_3221";"P_HTHAB";"PL";"1985-01-01";0.81;"1985"
"OC2221_3221";"P_HTHAB";"SK";"1985-01-01";45.24;"1985"
"OC2221_3221";"P_HTHAB";"TR";"1985-01-01";1.62;"1985"
"OC2222_3222";"HAB_P";"BE";"1985-01-01";36922.5;"1985"
"OC2222_3222";"HAB_P";"CH";"1985-01-01";82953.4;"1985"
"OC2222_3222";"HAB_P";"CZ";"1985-01-01";52207.66;"1985"
"OC2222_3222";"HAB_P";"DK";"1985-01-01";86672.72;"1985"
"OC2222_3222";"HAB_P";"EE";"1985-01-01";29976.1;"1985"
"OC2222_3222";"HAB_P";"EL";"1985-01-01";74136.57;"1985"
"OC2222_3222";"HAB_P";"FI";"1985-01-01";38298.48;"1985"
"OC2222_3222";"HAB_P";"IE";"1985-01-01";12116.72;"1985"
"OC2222_3222";"HAB_P";"IS";"1985-01-01";34486.36;"1985"
"OC2222_3222";"HAB_P";"LT";"1985-01-01";57170.05;"1985"
"OC2222_3222";"HAB_P";"NO";"1985-01-01";59321.66;"1985"
"OC2222_3222";"HAB_P";"SE";"1985-01-01";60510.04;"1985"
"OC2222_3222";"HAB_P";"SK";"1985-01-01";32463.95;"1985"
"OC2222_3222";"HAB_P";"TR";"1985-01-01";21912.34;"1985"
"OC2222_3222";"NR";"BE";"1985-01-01";267;"1985"
"OC2222_3222";"NR";"CH";"1985-01-01";78;"1985"
"OC2222_3222";"NR";"CY";"1985-01-01";0;"1985"
"OC2222_3222";"NR";"CZ";"1985-01-01";198;"1985"
"OC2222_3222";"NR";"DK";"1985-01-01";59;"1985"
"OC2222_3222";"NR";"EE";"1985-01-01";51;"1985"
"OC2222_3222";"NR";"EL";"1985-01-01";134;"1985"
"OC2222_3222";"NR";"FI";"1985-01-01";128;"1985"
"OC2222_3222";"NR";"FR";"1985-01-01";633;"1985"
"OC2222_3222";"NR";"IE";"1985-01-01";292;"1985"
"OC2222_3222";"NR";"IS";"1985-01-01";7;"1985"
"OC2222_3222";"NR";"LT";"1985-01-01";62;"1985"
"OC2222_3222";"NR";"NO";"1985-01-01";70;"1985"
"OC2222_3222";"NR";"SE";"1985-01-01";138;"1985"
"OC2222_3222";"NR";"SK";"1985-01-01";159;"1985"
"OC2222_3222";"NR";"TR";"1985-01-01";2290;"1985"
"OC2222_3222";"P_HTHAB";"BE";"1985-01-01";2.71;"1985"
"OC2222_3222";"P_HTHAB";"CH";"1985-01-01";1.21;"1985"
"OC2222_3222";"P_HTHAB";"CY";"1985-01-01";0;"1985"
"OC2222_3222";"P_HTHAB";"CZ";"1985-01-01";1.92;"1985"
"OC2222_3222";"P_HTHAB";"DK";"1985-01-01";1.15;"1985"
"OC2222_3222";"P_HTHAB";"EE";"1985-01-01";3.34;"1985"
"OC2222_3222";"P_HTHAB";"EL";"1985-01-01";1.35;"1985"
"OC2222_3222";"P_HTHAB";"FI";"1985-01-01";2.61;"1985"
"OC2222_3222";"P_HTHAB";"IE";"1985-01-01";8.25;"1985"
"OC2222_3222";"P_HTHAB";"IS";"1985-01-01";2.9;"1985"
"OC2222_3222";"P_HTHAB";"LT";"1985-01-01";1.75;"1985"
"OC2222_3222";"P_HTHAB";"NO";"1985-01-01";1.69;"1985"
"OC2222_3222";"P_HTHAB";"SE";"1985-01-01";1.65;"1985"
"OC2222_3222";"P_HTHAB";"SK";"1985-01-01";3.08;"1985"
"OC2222_3222";"P_HTHAB";"TR";"1985-01-01";4.56;"1985"
"OC2261";"HAB_P";"CH";"1985-01-01";48286.31;"1985"
"OC2261";"HAB_P";"CZ";"1985-01-01";102347.7;"1985"
"OC2261";"HAB_P";"DK";"1985-01-01";25696.94;"1985"
